success,rea_time,mov_time,initPixx,t_draw,t_touched,t_go,t_disap,t_movStart,t_movEnd,t_cross,t_end,goResp,hitGoal,yDist,goalY,trajectory,posMovStart,posMovEnd,Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45,Var1_46,Var1_47,Var1_48,Var1_49,Var1_50,Var1_51,Var1_52,Var1_53,Var1_54,Var1_55,Var1_56,Var1_57,Var1_58,Var1_59,Var1_60
1,0.150815274999786,0.364391034999926,1217.21776352,1217.22461424,1442.620017915,1443.16887544,1443.59405844,1443.319690715,1443.68408175,1443.87739756,1443.877505,1,1,-484.359453263566,540,4,5,13,2.76780786818404,2.85477628516274,2.08445257356914,-2.7329088750873,1.78446743515145,-1.23756473906804,1.7556099254268,0.131931330137284,-0.629962788377794,-0.530753761751269,0.195427035546677,2.99186924528788,3.54776781037307,-1.19626714085345,1.68792872298547,-1.55972725666126,1.47895905379276,-3.39408449899699,2.65822970583895,-1.61140930893106,-1.68580166569207,-2.889496744289,1.623354212971,-3.00818101149569,-3.05939366740116,0.112102069901088,-0.177605335379735,-1.65512033405074,1.93760879019348,0.885726121757937,1.50349475966522,-2.21167643193556,1.98244721201145,1.82014963313699,-1.81678019568721,-2.10837074429967,-0.316017280607311,2.77791619923622,-2.14774598968144,-3.45126024645884,-1.38955630343324,-1.30540168464632,-3.41060821033793,2.04090259185168,-2.91994742590679,2.75848467975861,3.20030157486909,-0.661693828187374,0.447726717037533,-0.453014396657197,3.54566095941262,-1.80535493135636,1.83230218535515,2.17029771757517,2.34629808158225,3.52800693153879,0.661179227440487,-3.55465459682058,-2.34639083048572,0.669891467732422
1,-0.621885220000195,1.26987299999996,1444.087776,1444.09405816,1447.17694198,1447.97751284,1448.40244848,1447.35562762,1448.62550062,1448.68578196,1448.68588784,1,0,-400.898633158915,540,7,1,16,-2.12383155517198,1.21420424489632,-1.38333069857371,-0.0361419546101858,-1.30349471347528,2.08225528626373,0.193519762776041,0.437493393612435,-0.972926993264913,-0.0614195728029601,-0.542556539063612,-3.32405912544469,-1.35333034831394,-1.90550089960185,-3.1429949731451,-0.0493434982122096,-0.258175586451758,0.489916730481809,2.78236047656593,-3.21282212077078,-1.78665940634014,1.06702366104219,0.609549590572015,1.73164148296914,-2.76750590911751,0.394448469868194,0.84291565125335,-2.63537102924945,0.0224961519188769,-0.026585427969716,2.34132783099524,-0.39262040851275,-3.59790545703071,-0.737945139711168,3.37373973915184,-0.631990665228542,2.98103128688081,1.14077610280973,-2.37046523640909,3.39015619385603,-2.43793882848373,-2.56555768829032,0.592076891472626,2.43702243960634,2.67470635930347,-2.80625222527601,2.44007037504033,-3.43620369872113,-1.54260006941224,2.93882980477797,2.55748413875819,1.45029962940981,-0.423972482730669,0.47526461410881,1.28159370953822,-0.359882281011412,-2.30060146299042,-2.66231411755644,2.02990550131599,1.31616245613971
1,-0.023990220000087,0.61475887000006,1448.895846,1448.9024494,1449.88191989,1450.7356396,1451.16083784,1450.71164938,1451.32640825,1451.44413484,1451.4442436,1,1,-456.539179895349,540,3,1,15,-0.0312388438516336,2.47450544361714,0.504127675562489,2.11285190845175,-1.20042027290095,2.56513357211444,2.42490869013087,-3.13393859490584,3.12630888744227,3.41506450516813,0.131442370008949,-2.69259731281587,1.0101213860529,2.70696332831169,-1.64238032863041,-0.491577974018427,1.14012158188373,0.347185556853782,0.508111881791384,-0.383636211415417,-2.93377471526976,2.05340279509718,-2.6167639132315,2.81592279329174,3.52123769865194,-0.268579119552384,-0.587710348890706,-2.50413086352459,2.63722157137702,3.22207604217912,2.63821892451911,-0.532247099270678,0.200929876072311,-1.11726575937615,-0.214852509170033,-2.00655880158068,-1.91870349570934,1.38167624141016,2.29574140428278,2.01975747585368,3.35743586041949,0.122185904829542,-3.12395793311104,1.37693147963278,-2.72885413024058,-2.45087561596059,2.72183739182357,1.52772062883456,-2.87159947293035,-0.0684298475428999,2.75898815223712,2.40359077844127,2.13686694319534,-3.00830409972038,-2.14140704716145,1.01723590088727,-2.58720180862409,-2.51098017784989,1.57502014907406,2.54096704457739
1,0.492668869999989,0.215576609999971,1451.65277556,1451.66085844,1455.3299166,1455.92762584,1456.3525678,1456.42029471,1456.63587132,1456.63587132,1456.63597624,0,1,-456.539179895349,540,3,13,0,3.276649150251,2.77223837654685,0.544646343782075,3.36845154394359,-1.67311413953761,-0.201809891811168,-3.5811667706046,-1.14356721316582,0.532126921775657,2.1024409179611,2.8016440198218,-2.83122202119865,0.449001144806003,0.485446833516068,1.42637794325635,-2.05750706669392,2.69973620437914,-2.83398218480957,1.98613444960848,-0.157720599606459,0.0421591370228835,2.676892053762,-3.07312209144649,-3.29742478532244,-3.59046872381015,2.30379503019425,-3.16367335992084,0.537282359939028,3.07670884362459,2.6835308680753,2.02154513269723,2.61782791682903,0.397736202636558,1.72285252951644,0.813672086597895,0.338650039346499,-1.79178279070723,3.45967564691215,-1.39765285384465,2.53696398264177,-3.57394791309955,-1.12106666731683,-2.63754783309353,2.92588811210007,-0.717711921513101,2.06093281568781,-1.35926440350834,-2.37085876801795,-3.02104705896857,2.70707662433751,2.88803669387678,0.125632417457928,0.207223787373178,2.70162286126723,2.41062634819062,-3.15819027960662,-0.941439471579043,3.52761654858909,1.15213962706324,-3.57988527352189
1,0.0304751799997121,0.534564695000199,1456.84450136,1456.85258988,1457.768285215,1458.56930928,1458.99422988,1458.59978446,1459.134349155,1459.27759708,1459.27771976,1,1,-456.539179895349,609.550683420543,3,2,15,2.28128379981654,2.54709477228357,4.20256681487803,4.56265871202017,2.05991384440819,4.76514286527705,3.09373304987137,4.03550242464671,2.67972034058427,5.6533150873877,4.56281090744452,3.70243335142455,4.80197602400089,5.43174774294258,-0.358088311277053,-0.55806114910237,1.17063341504934,4.15504948485305,-0.287587242445319,6.0053102461108,2.34715365385,-0.884975848754703,0.816424702977368,0.777122791726431,3.99085500525718,3.96909074449768,5.66419374048093,0.198925282218778,0.0148729122826596,5.80598361455471,2.29187333186355,4.76190625637196,4.04716828129325,4.92511301975938,4.16254328037238,4.54505105602898,3.09568308720897,4.92683724206378,1.95502595993029,0.315302185010906,0.625054095228763,5.20794462074808,-0.520088565109416,4.86857095472466,-0.179924243877686,3.59664805268982,4.05500499868131,1.8088546143534,0.379760524230666,3.12228613480788,5.33330105458596,4.94967841282146,4.85163019292287,5.46955932814147,4.44723403915446,1.70114428223482,2.20957007252141,1.18154902144046,3.94294152630367,4.57281563381846
1,-0.0687130500002695,0.559774270000162,1459.48614396,1459.49424988,1460.32044618,1461.29429448,1461.71925912,1461.22558143,1461.7853557,1462.00259356,1462.0026998,1,1,-456.539179895349,679.101366841085,3,1,13,5.31771204767358,4.72618350280886,3.7889986146423,4.06904714366876,3.01984667884588,6.16467277527852,5.10049629890683,7.00606687154005,3.72532691316926,1.61945016658161,3.15729666772611,2.42082610314098,7.96304122285407,7.50698498451127,8.1977243239736,2.34224337738067,8.55370934994576,5.98708411041615,2.47965299916502,5.17661678946096,3.46476521771227,7.91861962553377,4.26191619950644,3.547146536707,6.30280755519324,4.9144941914414,3.34011449494324,7.04660944767849,7.28844619546746,2.52275579064337,8.01290220511999,2.66405452579458,8.24732393060878,4.73427394225182,5.0420241303478,5.45076115760672,2.33445621797014,4.59666810173298,7.21249440815761,8.0703521537316,4.07476870049132,1.51157002954178,2.03115428088324,1.97292070322811,3.26776929790367,3.29060591700671,3.06193265973296,3.67291300253683,6.41667034800705,6.59591498248297,5.74358764246231,3.14918755651785,7.64938086679935,1.90884949537771,5.76406944841059,5.48676192127514,4.16115484276656,2.28930037871968,5.58533237344254,2.55344170353765
1,-0.00766390500029956,0.71617254500029,1462.21121148,1462.2192778,1462.941544615,1463.46909276,1463.8943062,1463.461428855,1464.1776014,1464.1776014,1464.17770896,0,0,-651.281093472868,679.101366841085,8,1,0,3.79532613701202,8.20127089720969,8.20779556135413,2.73673866292191,6.65296820535368,2.78880171139585,1.51042579532539,2.87000700042233,3.21783286380511,8.15738445034937,4.7849300147752,3.76283777038525,3.55221577464082,7.12127552312871,3.39751309277192,1.91763490744117,6.29824053928821,2.83313721781954,3.50921304245637,5.78845303054148,1.61209351365136,3.30953411940213,6.97250737884363,7.77503395582697,1.75317469285298,7.18549589133804,2.46656319720823,4.30275890517907,6.67501261684148,6.77498039998368,8.36458435774743,8.39351812562024,3.95175168637668,8.36542922080197,6.16743140081188,5.43727483624816,2.70341512349287,5.42496280940323,3.92807159433925,7.53418468330971,6.97006299252557,3.94551855227551,6.84586873110611,4.36881796101461,7.50354197249976,5.97997268801677,7.00597772534825,4.39783183496216,8.05454209318464,8.00881189532389,2.025716276455,5.39812115603803,7.87898798365462,7.62856187516793,7.28541440982613,7.6219965684229,3.88404615548383,6.23612864477846,6.83929705218326,8.34653319241603
1,0.123243604999971,0.499710969999796,1464.3862132,1464.39430208,1465.40316643,1466.34437844,1466.7693438,1466.467622045,1466.967333015,1467.05265196,1467.05275772,1,1,-456.539179895349,470.449316579457,3,4,16,0.518377518452775,-1.02363533644296,0.89407207528089,-2.30465566988441,-4.43031730176126,-3.93279052698023,-2.91941483679038,-0.16868043632544,-4.00280124050702,-4.73639602405028,-4.88738459513586,-0.711176784460297,0.0571466858172278,-3.95841578556973,-3.206298675086,-4.93394976152085,-2.73420430085312,-3.05511580067207,0.130134833106872,-5.20400074546739,-3.79059782433117,-4.48306054428242,-0.564402873874763,-3.10185827556328,0.0422071591319781,-2.79451174390451,-5.63160212347458,-5.71593547369911,-2.07177815133527,-3.62861509353818,-3.09833037029644,-5.22917020289125,1.03404696276077,-4.61336170964358,0.535027149713663,-2.69958433834098,-2.1756842441786,0.232705486227499,-1.21529717354377,-0.795425788274579,-1.87509974900273,-3.22318650750032,0.0433874307100615,0.695934991397534,-2.00599606100148,-4.63457738895893,-3.11849998254553,-2.42915966142296,-4.77824277985507,-2.87140033584329,-3.3568477441626,-0.252110510023781,-5.3704003756733,-0.254760267784711,-5.41052906296847,-3.98017895417828,-4.87122012260783,-3.41557674591083,-3.39000874362234,-1.80280576162837
1,-0.44895833999999,0.944875310000043,1467.26127252,1467.26936068,1468.344584345,1469.30250636,1469.72768916,1468.85354802,1469.79842333,1470.0108874,1470.01097216,1,0,-373.078359790698,679.101366841085,1,1,13,2.8190200094657,6.33767690825048,1.88148942089191,2.22781823826369,3.37674966200717,5.72495558084911,3.72295566395357,7.15146681722062,2.09295573383873,6.4288325995485,8.01542983748325,1.51978006279736,4.3265441727429,7.26062629048581,4.88107077210834,5.21254941806074,4.65603373420535,7.50081718086368,3.2820850052492,3.78488639993527,5.47942670169419,5.60047899249312,8.33311076817666,6.90528457937586,7.65318312989528,7.97493099947811,4.05492397153235,2.33144795760806,3.43695313515678,3.64077534469994,3.3338947786668,8.19659286876878,8.42963025260845,3.97324213785113,1.54250348129501,1.97781042937019,4.97784084043383,3.85534778560348,8.41377393572909,2.24928613868087,6.72650738799249,8.56073161435826,5.92315420690618,7.84418176522163,2.1667371314202,7.38738150204207,5.36829783513679,7.12474144624289,5.19004578278067,3.76906512294141,2.667139990295,6.01776566944784,7.10892887463727,5.59536993534178,2.40189582398487,4.42744112987594,7.43423678343977,6.40800383112366,7.30514806933726,7.34717587279003
1,0.388788445000046,0.29963884499989,1470.21963624,1470.22770748,1470.81997481,1471.53584428,1471.96090996,1471.924632725,1472.22427157,1472.2443896,1472.24449512,1,1,-595.640546736434,609.550683420543,5,10,17,1.94238589349052,1.0618686943626,-0.479685304666051,1.01578549161286,0.219462647150203,2.04448682300031,5.52385561975296,2.87973856353505,1.81166539534896,0.420993035797617,0.43296984497908,-0.540749801019727,-0.987638254373355,0.549359762032165,1.48285061982912,5.19674604120137,-0.31340767509831,3.17654724636527,5.33369194088451,-0.739555412093536,4.84204952116827,0.266272556382524,1.97715450051268,5.57604029505472,3.43299318525451,2.1990384117792,1.95353913320742,4.06711525269877,5.25327445980931,0.544252817242008,2.54396471448041,-0.146807327752598,3.49222320603947,-1.01949864016883,4.19584298360541,5.19976608514903,4.12899577020709,3.19392909998028,5.64701066021636,1.84005026241901,4.65772765530201,3.36506368394946,4.40367929127212,5.98600374307767,2.48582112631414,0.553432511150798,-0.905085821561669,-0.163904749780123,4.20493035338606,-0.342906663513403,5.75216030488742,3.05121690163662,4.86390887547623,4.04896262145055,-1.03157134674525,2.37908629890357,-0.969872644255951,4.11412544894213,5.84613602197128,-0.773135477810096
