success,rea_time,mov_time,initPixx,t_draw,t_touched,t_go,t_disap,t_movStart,t_movEnd,t_cross,t_end,goResp,hitGoal,yDist,goalY,trajectory,posMovStart,posMovEnd,pos_vals_ 1,pos_vals_ 2,pos_vals_ 3,pos_vals_ 4,pos_vals_ 5,pos_vals_ 6,pos_vals_ 7,pos_vals_ 8,pos_vals_ 9,pos_vals_10,pos_vals_11,pos_vals_12,pos_vals_13,pos_vals_14,pos_vals_15,pos_vals_16,pos_vals_17,pos_vals_18,pos_vals_19,pos_vals_20,pos_vals_21,pos_vals_22,pos_vals_23,pos_vals_24,pos_vals_25,pos_vals_26,pos_vals_27,pos_vals_28,pos_vals_29,pos_vals_30,pos_vals_31,pos_vals_32,pos_vals_33,pos_vals_34,pos_vals_35,pos_vals_36,pos_vals_37,pos_vals_38,pos_vals_39,pos_vals_40,pos_vals_41,pos_vals_42,pos_vals_43,pos_vals_44,pos_vals_45,pos_vals_46,pos_vals_47,pos_vals_48,pos_vals_49,pos_vals_50,pos_vals_51,pos_vals_52,pos_vals_53,pos_vals_54,pos_vals_55,pos_vals_56,pos_vals_57,pos_vals_58,pos_vals_59,pos_vals_60
1,NaN,NaN,10970.87136052,10970.87951024,10971.64041102,10972.50463356,10972.92957048,NaN,10973.21287648,10973.21287648,10973.21298356,0,0,-400.898633158915,540,7,0,0,-0.752113626672438,-3.56865595216685,1.13371754242017,3.31928934758097,1.04656692188566,-3.56133562854706,-3.03764647056859,3.06970402299683,1.67873426718807,-1.86596156742594,0.0623178786933023,-1.36845032007909,0.605589599028854,-1.72371064883177,-0.679003806903494,-1.6234113510921,-3.2298917412089,1.42722019021978,-2.35995426170799,-1.2282541264466,-2.45181403594107,1.84327922181079,3.48172637511994,0.158436262424722,2.80243370257978,2.99858451526529,-2.37675538453611,0.103281125745815,3.59314230754485,3.02533078935967,1.42407299073923,1.5700929459496,-0.0794671105710947,-1.79036040921214,-1.71691351863538,-2.21850773855594,0.0590907451517624,-3.02360350569943,-2.20098048105949,-1.3072994845501,2.00792822404324,1.61423430167981,-3.25120715447318,-3.30129873351111,2.67410955944303,3.38970240372142,2.9120674974774,1.9972689396304,1.8593663786738,-2.87965767375876,1.61604836749692,-3.32475932784209,2.18047382897832,-3.19737300385724,2.31124347066611,-0.988109211963752,2.8271602931083,-0.175680455321291,-3.19848685736164,0.942571148338714
1,0.385957754999254,0.322608005000802,10973.42157132,10973.42959732,10974.12145434,10974.71272456,10975.13794156,10975.098682315,10975.42129032,10975.42129032,10975.42139656,0,0,-400.898633158915,609.550683420543,2,10,0,5.29748209701047,-0.964339614208688,5.30286521488974,5.04250115559523,2.61972345221878,-1.03264176026925,1.89355128861086,2.45222155750036,-0.127508842171509,1.86546143578019,3.88723950056829,2.86734848685541,3.24728585520621,4.3426560416984,4.35237431429102,-0.732253227260414,-0.715064386272886,4.85280386080114,2.39568294704321,2.13491949348525,3.2005953593353,2.62275130887509,-0.184540400969312,1.49386974509906,6.02839943884783,1.14411300756095,4.90176578558705,2.27715087972928,5.26485833846557,5.20750958592341,1.91582006304148,-0.313393026124478,-0.674674400667834,0.599388710212835,4.24199999918373,5.98907023068587,3.55451381125529,2.91547946788383,1.36783686789948,4.85537044506216,0.914717018504995,1.42605574187046,-0.501150874621048,1.55180392869003,-0.04606877792048,0.495770675617412,3.7406058545951,0.585308095890437,2.10663862829586,1.76575803280433,-0.794800493631237,4.37797292532752,5.58691536172343,1.39339396222361,3.1264422125148,0.086137473361144,1.76125623177607,4.39912533832204,-1.08634733092514,-0.303069906973517
1,0.0461798350006575,0.520190844999888,10975.62987488,10975.6379256,10976.23870453,10977.18779308,10977.61281508,10977.233972915,10977.75416376,10977.89628392,10977.89639304,1,0,-373.078359790698,679.101366841085,1,2,14,8.23411347451264,8.17306321767097,4.58363561670702,2.15839539490378,7.65308183752312,6.53125412934084,3.4991815101799,8.26018750609613,5.84637448719259,4.14074182056549,8.41374943939569,6.49308153453178,2.4280498331814,8.02479775440216,8.11649723227407,5.2232608251618,4.03991180139714,1.52077915037848,3.5745608273713,5.15463222030826,3.51307208126925,4.26646655789652,6.45307337949822,5.2286902832508,7.35664926518958,5.41282123591091,8.06401305089373,6.68009665267222,6.71553800691382,4.97273723395369,8.25552051102522,7.78069954709498,8.48747647683875,2.39982919577682,6.07529212575328,2.11796729661183,3.254829031546,5.94063762675268,4.26444673653646,2.89603496632952,5.49541680458019,4.18452633995845,4.78509561118724,4.13731299452835,5.52005580801024,8.53390799443386,7.99439512350626,6.01568000826584,1.6405948401378,4.37917196910947,6.6321553010187,3.11454517385257,8.28140568614861,5.62971323740805,7.70602465012641,7.9649549035994,3.46807222173691,3.66044493624677,4.89257102184352,5.75528063117549
1,-0.19330440000158,0.879378179999549,10978.10492644,10978.11294524,10978.96120426,10979.68800504,10980.11297088,10979.49470064,10980.37407882,10980.39630124,10980.39641036,1,0,-233.976992949612,470.449316579457,8,1,17,-4.82915792724671,-1.46423889395349,-4.88017706888854,-4.34570809968193,-2.40646660437293,0.0915226842748513,-2.01284925251226,-4.46399558307233,0.650176212832963,-5.54706608380321,-4.79029034710769,-3.67657436963991,-5.19875772668985,-5.1022287860675,-1.83244232586612,-2.48949496066026,-4.4476411916077,-2.79529772096849,-4.37842477496281,-2.46087255394899,-0.381065599811591,-5.5551274269358,-3.90246709324605,0.665849376241376,-3.50529397663782,0.902652369196623,-5.95193854778929,-4.91897490555406,-1.52304923977012,-4.67650241337947,-2.26789503900974,-4.1583839257737,0.891379614834456,-5.89714606673298,0.72940418880955,-4.80861489120031,-5.63588778544868,0.114818526535682,-0.460916362403151,0.739329200923103,-4.51742322280616,-1.28706597793697,-4.0674221003545,0.230664767173212,-0.816178315834849,-5.66738939840364,-3.8657643216019,-4.28777200576629,0.911020195446991,-2.33238064618014,-0.00166396718425887,-1.0330842289121,-4.22848911599834,-3.56029336799736,-1.05058238416349,-5.41799243057525,-2.28735898221494,-0.982528917554258,-5.60007653371282,-2.86449174224114
1,NaN,NaN,10980.60496476,10980.6130162,10981.645860545,10982.62113368,10983.04633268,NaN,10983.3296592,10983.3296592,10983.32976688,0,1,-595.640546736434,679.101366841085,5,0,0,4.81468669755328,5.65997703563939,3.03439972366242,6.91033815370463,7.85883616026147,8.18504891267017,5.39209253258874,4.06441913201094,6.10028449617767,2.65184351047015,6.41144737651345,2.5655597768801,3.27969186481732,5.49491347491853,7.49777361319228,2.59371584644743,8.16089294638047,6.38144642236182,4.25596835790293,8.28679733749204,4.34269476133492,5.32138442673358,2.5248897570073,6.12403229173819,5.3516465632957,7.65520326679868,8.50112286973239,6.92334000161966,1.53442886261494,3.11101184353794,5.81767391676901,3.58986048308807,1.94543181032607,8.27230459220707,8.24455042850131,4.45549479669004,6.34413101481004,4.23165829385014,7.57870600121525,6.10490261148205,5.89403517265099,2.29215494931739,1.83028681869878,4.19321624475076,5.65630965159944,6.19505397232264,3.41308693627178,3.25028946221252,3.31508874446053,2.66868710852381,3.70877920286172,3.01056795916795,7.20267050688849,3.34573689756965,5.78473308868159,6.3643816467385,3.57922581958106,8.19969760755298,8.38492288012329,8.21847596479305
1,-0.141322950001268,0.765322285000366,10983.53830808,10983.54637392,10983.541498905,10984.33781844,10984.7629188,10984.19649549,10984.961817775,10985.04638012,10985.046489,1,1,-456.539179895349,470.449316579457,4,1,16,-2.79715623982022,-2.34717651328365,0.262017533032384,-5.30991162862458,-5.04145311056723,-0.865214289810074,-0.555609868137767,0.711791433204242,-3.32816377033787,-3.99551915010744,0.50755126985421,-3.79849375002973,-4.46989754039459,-3.7610509498782,0.891392098182062,-0.222755189287748,-3.9010326820056,0.522064333408424,-4.83627537485627,-4.84689323132912,0.516837638595413,-1.5499002009577,-2.52766239495412,-2.42604115652848,0.752290073873296,-0.308531541339942,-2.27649512772254,-1.82964900908549,-0.72384516569347,0.734262275085761,-4.15681769273914,0.397223890908438,-2.90721461149277,-0.097428583008949,-6.05301077554704,-3.96805920627138,-0.405814543020104,0.274656495979327,-5.02022927495983,-4.81899314263331,-5.50828037905204,1.06292189587869,-1.50718412843433,-1.56829475294554,-1.54587465157764,-4.09519343692396,0.359638613535472,-2.00855309725916,-4.6129659168026,-0.909678872641201,0.741885001598148,-6.05807099615613,-2.39260642601228,-4.86906732933527,1.07854287295262,0.43625125224775,-1.27564247762981,0.879457161489311,-4.77658463518846,-4.04669989944822
1,-0.0670764500009682,0.746018625000943,10985.25498832,10985.26302476,10986.06458297,10986.67952832,10987.10457564,10986.61245187,10987.358470495,10987.38792188,10987.38803412,1,0,-261.797266317829,470.449316579457,7,1,17,-0.921700564212244,-0.448477748252369,-1.97095908222325,-3.48478807823578,-4.83103723955789,-0.404255683724646,-1.78049317155918,-5.27291766803327,-4.79882805185322,-4.22029906051583,-0.518804492217507,1.07931091091447,0.599313917362232,-0.775105026850492,-4.59669798024587,-3.56885551364309,-4.23525611255172,-1.12781047671028,0.71882287474276,0.193720745108164,-0.986055714918717,-5.71778164973117,-1.64231471647573,-2.80741120503335,-2.84887651962625,-0.106430010908092,0.309831333748768,-3.15023875453354,-4.86714965472507,0.909165403879514,-0.405797741548984,-3.69757139802179,-1.66256649286175,0.829077925611345,-4.43891741155254,-0.856152956675199,-4.75357797547122,0.60350137278084,0.639973252853378,-5.47071431980484,-2.01667773404596,-1.84642706608824,-0.539619528488231,-5.10795153694682,-2.77524624852816,1.04950232568543,-1.43336366302994,1.05446032848958,0.044623902991223,-3.05874393052995,-0.122478829693511,0.825103109649357,-0.166235886461942,-0.155705727547062,-5.10140507849959,-4.66836972898015,-3.30500050018693,-4.27484261455059,-4.95367837728888,-5.64212161323762
1,0.427660809998997,0.280730510001376,10987.596718,10987.60474244,10988.81504366,10989.72122036,10990.14641064,10990.14888117,10990.42961168,10990.42961168,10990.42970052,0,0,-400.898633158915,540,7,11,0,-0.555088391156553,-2.30699180471895,0.397773807846181,2.62553093087385,-2.84817664776165,1.17194136322983,0.979028007984259,-2.01741475802563,2.49983626321343,1.95744091538515,-0.691141415205864,-1.13732096763342,0.429492854406394,0.186461589397674,0.171703408057541,0.423567625440928,-2.20041856652462,0.478461828737984,-1.51561125241532,1.13917037915228,1.1971556565272,1.05879946644586,-0.789042435733328,-0.781955830120888,0.731257472853363,0.861749695898,0.196585004869783,-1.96094309293166,2.1252971025453,2.75242606482986,-3.05251633423532,1.38743450298676,-3.08274662374828,-2.09666820934166,2.61536071599372,1.4755490535283,3.12258082942602,1.29639971010197,-0.592132980079106,3.14498884579499,-0.270663323914439,-1.55969581888453,0.970317372062884,-0.744256400415985,0.65276738147117,2.93179916685028,-0.690890202700607,3.06747407660917,-3.06741595438218,-1.070545986417,-0.577048199590718,-2.94846040221881,0.432605340804303,1.07302574364508,-3.29013742889959,1.14804492871611,1.57680562554588,1.50475993411908,1.3794553082593,2.48832024727247
1,NaN,NaN,10990.63841032,10990.64643596,10991.547676855,10992.37964072,10992.804818,NaN,10993.088148,10993.088148,10993.08825676,0,1,-484.359453263566,679.101366841085,4,0,0,6.94287954473262,7.81522625703058,5.64377591417085,2.42274375343416,7.59040933567083,2.74898966465743,2.10276933925474,3.91276395248984,4.89793305480834,4.47644957779216,1.45862799584254,5.98825027889175,8.27199079145707,3.81875770375052,5.71334414837443,2.29112511525495,4.94335412582297,7.02012910632021,5.108218380395,7.72004845791319,8.31114857708536,1.67451640175102,4.95006090201823,4.1218359907052,2.32337258344656,7.36058676182572,4.26621662336146,5.70621311778144,3.80029602777487,1.55218051046728,3.69062235674841,1.41097723256808,5.58565963894466,4.96876682766476,6.33635154820496,1.99544566990437,4.74410361600842,7.2000900138436,5.3614949925032,5.88315720476005,1.8755381495828,1.59520006529742,6.90188464052869,6.19332382946933,8.47818286222263,5.40519234636991,7.18444667799097,4.89988211121226,6.18264039536459,6.64419626415536,4.60355870430292,6.63879658019414,4.58367950886629,4.14179868993481,4.44846269205848,4.09276719046307,7.59964966532269,2.44564891213313,5.2176464346312,2.74236995550132
1,0.318969019997894,0.269220965001296,10993.29677588,10993.304811,10993.430983905,10994.2715046,10994.69636612,10994.59047362,10994.859694585,10994.97982944,10994.9799382,1,1,-178.336446213178,400.898633158915,6,9,15,-4.08733338119628,-7.58620521170371,-2.15894760237056,-2.61619880289148,-6.55407072750998,-6.93498740305554,-2.91871317134721,-4.52539579027387,-3.43175472081907,-7.67768502226875,-5.73733790858965,-2.05443004284212,-1.52904801198924,-5.44758249650022,-1.84107284058885,-5.21646416516282,-2.6047275051589,-7.93517618022734,-3.08156823266478,-4.69218901222945,-3.45619274860683,-6.44790051463076,-7.36711208214642,-1.7720188158681,-7.44067159903398,-3.00723586546622,-7.64300102638616,-6.53415322985479,-5.09196397827616,-6.49901759344547,-5.30678915905553,-3.84325839390879,-5.34532179177939,-7.59435946990835,-3.12201898746099,-7.63937938762755,-7.71874415778268,-7.59635670678994,-7.75032203285706,-7.19651963082744,-6.2799645947718,-7.99339098489483,-1.81359153186733,-2.88938063904163,-5.9512067035379,-3.74332251004384,-5.74241873920514,-3.7847055745929,-4.31931468127919,-7.03728217293357,-6.90303004361414,-7.38777943323105,-3.43936786834362,-5.64085273986458,-5.05737585695,-8.13226927565855,-4.67154347821843,-3.91457777230745,-6.7359903020744,-7.77829666377211
