,0
190,0.297
191,0.098
192,0.14300000000000002
193,0.155
194,0.131
195,0.35100000000000003
196,0.28400000000000003
197,0.166
198,0.081
199,0.11900000000000001
200,0.247
201,0.448
202,0.303
203,0.165
204,0.154
205,0.08
206,0.10200000000000001
207,0.10300000000000001
208,0.099
209,0.051000000000000004
210,0.133
211,0.219
212,0.094
213,0.263
214,0.068
215,0.168
216,0.15
217,0.247
218,0.029
219,0.10200000000000001
220,0.08600000000000001
221,0.22
222,0.14300000000000002
223,0.121
224,0.092
225,0.214
226,0.375
227,0.137
228,0.10400000000000001
229,0.094
230,0.114
231,0.182
232,0.11900000000000001
233,0.192
234,0.296
235,0.22
236,0.068
237,0.14400000000000002
238,0.193
239,0.10300000000000001
240,0.146
241,0.252
242,0.161
243,0.162
244,0.25
245,0.099
246,0.147
247,0.044
248,0.047
249,0.048
250,0.162
251,0.085
252,0.212
253,0.155
254,0.068
255,0.037
256,0.181
257,0.162
258,0.279
259,0.061
260,0.166
261,0.057
262,0.108
263,0.133
264,0.19
265,0.183
266,0.066
267,0.085
268,0.41600000000000004
269,0.164
270,0.084
271,0.092
272,0.129
273,0.343
274,0.5680000000000001
275,0.053
276,0.058
277,0.095
278,0.316
279,0.036000000000000004
280,0.14100000000000001
281,0.153
282,0.116
283,0.148
284,0.183
285,0.341
286,0.115
287,0.153
288,0.112
289,0.252
290,0.358
291,0.154
292,0.098
293,0.192
294,0.137
295,0.126
296,0.168
297,0.272
298,0.136
299,0.062
300,0.193
301,0.443
302,0.14
303,0.083
304,0.54
305,0.257
306,0.05
307,0.201
308,0.166
309,0.219
310,0.11800000000000001
311,0.041
312,0.257
313,0.248
314,0.194
315,0.082
316,0.07200000000000001
317,0.101
318,0.043000000000000003
319,0.261
320,0.297
321,0.147
322,0.432
323,0.112
324,0.423
325,0.14100000000000001
326,0.084
327,0.132
328,0.17300000000000001
329,0.152
330,0.373
331,0.131
332,0.116
333,0.356
334,0.246
335,0.14300000000000002
336,0.179
337,0.179
338,0.243
339,0.484
340,0.127
341,0.6990000000000001
342,0.145
343,0.114
344,0.10400000000000001
345,0.079
346,0.134
347,0.261
348,0.11
349,0.073
350,0.223
351,0.07200000000000001
352,0.1
353,0.067
354,0.195
355,0.063
356,0.185
357,0.083
358,0.338
359,0.13
360,0.153
361,0.07
362,0.25
363,0.308
364,0.256
365,0.056
366,0.216
367,0.08
368,0.117
369,0.544
370,0.201
371,0.213
372,0.065
373,0.259
374,0.42
375,0.162
376,0.069
377,0.189
378,0.123
379,0.203
380,0.365
381,0.453
382,0.176
383,0.033
384,0.107
385,0.256
386,0.157
387,0.232
388,0.225
389,0.079
390,0.14100000000000001
391,0.069
392,0.069
393,0.158
394,0.09
395,0.07
396,0.096
397,0.221
398,0.132
399,0.089
400,0.28800000000000003
401,0.131
402,0.056
403,0.28500000000000003
404,0.229
405,0.158
406,0.227
407,0.256
408,0.18
409,0.196
410,0.148
411,0.437
412,0.179
413,0.23500000000000001
414,0.17300000000000001
415,0.037
416,0.082
417,0.105
418,0.054
419,0.17300000000000001
420,0.336
421,0.09
422,0.256
423,0.074
424,0.217
425,0.111
426,0.278
427,0.451
428,0.317
429,0.435
430,0.155
431,0.139
432,0.121
433,0.176
434,0.148
435,0.391
436,0.157
437,0.171
438,0.369
439,0.074
440,0.20600000000000002
441,0.07200000000000001
442,0.468
443,0.068
444,0.404
445,0.334
446,0.098
447,0.096
448,0.084
449,0.23
450,0.166
451,0.123
452,0.293
453,0.124
454,0.127
455,0.08
456,0.101
457,0.123
458,0.084
459,0.08700000000000001
460,0.354
461,0.078
462,0.32
463,0.056
464,0.194
465,0.081
466,0.20800000000000002
467,0.179
468,0.096
469,0.068
470,0.209
471,0.187
472,0.17200000000000001
473,0.10300000000000001
474,0.122
475,0.20700000000000002
476,0.261
477,0.134
478,0.07
479,0.092
480,0.044
481,0.05
482,0.039
483,0.091
484,0.177
485,0.41500000000000004
486,0.3
487,0.052000000000000005
488,0.17400000000000002
489,0.079
490,0.186
491,0.268
492,0.055
493,0.108
494,0.07200000000000001
495,0.088
496,0.248
497,0.199
498,0.096
499,0.201
500,0.13
501,0.155
502,0.202
503,0.14300000000000002
504,0.168
505,0.062
506,0.084
507,0.267
508,0.031
509,0.092
510,0.257
511,0.051000000000000004
512,0.20400000000000001
513,0.203
514,0.066
515,0.068
516,0.074
517,0.108
518,0.06
519,0.038
520,0.084
521,0.106
522,0.126
523,0.224
524,0.048
525,0.2
526,0.385
527,0.014
528,0.246
529,0.11
530,0.186
531,0.047
532,0.292
533,0.10300000000000001
534,0.35000000000000003
535,0.078
536,0.108
537,0.192
538,0.076
539,0.277
540,0.187
541,0.194
542,0.099
543,0.101
544,0.148
545,0.057
546,0.225
547,0.061
548,0.085
549,0.20700000000000002
550,0.357
551,0.14
552,0.255
553,0.151
554,0.052000000000000005
555,0.209
556,0.503
557,0.117
558,0.135
559,0.152
560,0.20400000000000001
561,0.222
562,0.105
563,0.07200000000000001
564,0.128
565,0.268
566,0.225
567,0.08600000000000001
568,0.063
569,0.258
570,0.079
571,0.251
572,0.44
573,0.095
574,0.126
575,0.067
576,0.056
577,0.179
578,0.148
579,0.151
580,0.12
581,0.302
582,0.328
583,0.155
584,0.268
585,0.10400000000000001
586,0.219
587,0.11900000000000001
588,0.055
589,0.19
590,0.115
591,0.222
592,0.214
593,0.18
594,0.058
595,0.197
596,0.193
597,0.146
598,0.036000000000000004
599,0.233
600,0.193
601,0.179
602,0.124
603,0.156
604,0.211
605,0.109
606,0.051000000000000004
607,0.152
608,0.122
609,0.04
610,0.231
611,0.115
612,0.306
613,0.051000000000000004
614,0.188
615,0.066
616,0.157
617,0.194
618,0.168
619,0.129
620,0.07100000000000001
621,0.20400000000000001
622,0.146
623,0.14300000000000002
624,0.195
625,0.298
626,0.08700000000000001
627,0.077
628,0.101
629,0.097
630,0.109
631,0.183
632,0.123
633,0.188
634,0.149
635,0.34400000000000003
636,0.49
637,0.07
638,0.181
639,0.145
640,0.201
641,0.034
642,0.221
643,0.357
644,0.068
645,0.139
646,0.166
647,0.255
648,0.22
649,0.20400000000000001
650,0.191
651,0.11800000000000001
652,0.049
653,0.082
654,0.146
655,0.136
656,0.07100000000000001
657,0.246
658,0.10200000000000001
659,0.449
660,0.189
661,0.134
662,0.07
663,0.065
664,0.155
665,0.158
666,0.158
667,0.151
668,0.113
669,0.203
670,0.115
671,0.078
672,0.113
673,0.153
674,0.278
675,0.131
676,0.128
677,0.213
678,0.059000000000000004
679,0.176
680,0.08600000000000001
681,0.291
682,0.29
683,0.099
684,0.07200000000000001
685,0.146
686,0.273
687,0.179
688,0.06
689,0.321
690,0.289
691,0.266
692,0.221
693,0.034
694,0.375
695,0.17300000000000001
696,0.07200000000000001
697,0.145
698,0.152
699,0.171
700,0.406
701,0.322
702,0.069
703,0.35100000000000003
704,0.075
705,0.266
706,0.156
707,0.078
708,0.4070544897817179
709,0.031
710,0.20700000000000002
711,0.20800000000000002
712,0.264
713,0.105
714,0.064
715,0.521
716,0.136
717,0.233
718,0.126
719,0.165
720,0.258
721,0.14
722,0.07
723,0.147
724,0.468
725,0.081
726,0.15
727,0.081
728,0.14400000000000002
729,0.343
730,0.17300000000000001
731,0.125
732,0.445
733,0.164
734,0.185
735,0.124
736,0.021
737,0.137
738,0.336
739,0.11900000000000001
740,0.167
741,0.221
742,0.121
743,0.08600000000000001
744,0.23
745,0.133
746,0.098
747,0.097
748,0.339
749,0.148
750,0.161
751,0.093
752,0.058
753,0.309
754,0.258
755,0.249
756,0.212
757,0.064
758,0.189
759,0.161
760,0.064
761,0.453
762,0.079
763,0.203
764,0.052000000000000005
765,0.038
766,0.201
767,0.211
768,0.21
769,0.067
770,0.065
771,0.161
772,0.08700000000000001
773,0.15
774,0.147
775,0.209
776,0.11800000000000001
777,0.254
778,0.139
779,0.138
780,0.14
781,0.34400000000000003
782,0.308
783,0.101
784,0.089
785,0.056
786,0.326
787,0.147
788,0.134
789,0.17
790,0.115
791,0.089
792,0.1
793,0.198
794,0.40677414422496355
795,0.366
796,0.17400000000000002
797,0.111
798,0.044
799,0.185
800,0.145
801,0.222
802,0.076
803,0.129
804,0.15
805,0.28600000000000003
806,0.154
807,0.14200000000000002
808,0.081
809,0.098
810,0.185
811,0.384
812,0.048
813,0.068
814,0.227
815,0.311
816,0.11
817,0.056
818,0.019
819,0.307
820,0.083
821,0.24
822,0.053
823,0.312
824,0.195
825,0.19
826,0.116
827,0.133
828,0.083
829,0.20800000000000002
830,0.08
831,0.187
832,0.129
833,0.088
834,0.155
835,0.3961872924293066
836,0.1
837,0.12
838,0.167
839,0.101
840,0.11
841,0.439
842,0.47600000000000003
843,0.107
844,0.145
845,0.13
846,0.107
847,0.197
848,0.184
849,0.117
850,0.146
851,0.211
852,0.095
853,0.17500000000000002
854,0.20400000000000001
855,0.08
856,0.2
857,0.252
858,0.093
859,0.218
860,0.045
861,0.217
862,0.11900000000000001
863,0.214
864,0.09
865,0.128
866,0.112
867,0.14300000000000002
868,0.309
869,0.14
870,0.132
871,0.203
872,0.157
873,0.243
874,0.054
875,0.311
876,0.485
877,0.058
878,0.074
879,0.08600000000000001
880,0.199
881,0.112
882,0.231
883,0.464
884,0.323
885,0.14300000000000002
886,0.069
887,0.145
888,0.073
889,0.34900000000000003
890,0.088
891,0.109
892,0.28500000000000003
893,0.433
894,0.138
895,0.145
896,0.12
897,0.196
898,0.501
899,0.311
900,0.213
901,0.057
902,0.195
903,0.112
904,0.076
905,0.212
906,0.171
907,0.191
908,0.055
909,0.315
910,0.10200000000000001
911,0.298
912,0.095
913,0.059000000000000004
914,0.202
915,0.114
916,0.052000000000000005
917,0.055
918,0.383
919,0.137
920,0.133
921,0.066
922,0.059000000000000004
923,0.082
924,0.12
925,0.166
926,0.369
927,0.28
928,0.1
929,0.033
930,0.383
931,0.232
932,0.105
933,0.153
934,0.199
935,0.194
936,0.075
937,0.209
938,0.202
939,0.094
940,0.3092410070329813
941,0.126
942,0.122
943,0.19
944,0.092
945,0.045
946,0.318
947,0.34600000000000003
948,0.189
949,0.116
950,0.213
951,0.178
952,0.095
953,0.099
954,0.255
955,0.312
956,0.297
957,0.085
958,0.085
959,0.157
960,0.31
961,0.108
962,0.151
963,0.303
964,0.202
965,0.084
966,0.47400000000000003
967,0.13
968,0.11
969,0.22
970,0.115
971,0.122
972,0.169
973,0.07
974,0.16
975,0.20500000000000002
976,0.034
977,0.228
978,0.41200000000000003
979,0.203
980,0.337
981,0.115
982,0.158
983,0.122
984,0.128
985,0.278
986,0.14200000000000002
987,0.132
988,0.133
989,0.043000000000000003
990,0.177
991,0.091
992,0.182
993,0.098
994,0.117
995,0.098
996,0.179
997,0.131
998,0.066
999,0.083
