success,rea_time,mov_time,initPixx,t_draw,t_kbdown,t_eyesfixed,t_go,t_disap,t_movStart,t_movEnd,t_cross,t_end,goResp,hitGoal,goalY,in_out,up_down,difficulty,attackerY,posSet_ 1,posSet_ 2,posSet_ 3,posSet_ 4,posSet_ 5,posSet_ 6,posSet_ 7,posSet_ 8,posSet_ 9,posSet_10,posSet_11,posSet_12,posSet_13,posSet_14,posSet_15,posSet_16,posSet_17,posSet_18,posSet_19,posSet_20,posSet_21,posSet_22,posSet_23,posSet_24,posSet_25,posSet_26,posSet_27,posSet_28,posSet_29,posSet_30,posSet_31,posSet_32,posSet_33,posSet_34,posSet_35,posSet_36,posSet_37,posSet_38,posSet_39,posSet_40,posSet_41,posSet_42,posSet_43,posSet_44,posSet_45,posSet_46,posSet_47,posSet_48,posSet_49,posSet_50,posSet_51,posSet_52,posSet_53,posSet_54,posSet_55,posSet_56,posSet_57,posSet_58,posSet_59,posSet_60,posMovStart,posMovEnd
0,0.442765079999845,0.266664199999923,2342.92323492,2343.2231272,2343.58130244,2343.33961192,2344.3137472,2344.73978284,2344.75651228,2345.02317648,2345.02317648,2345.02325596,0,1,625.725260960204,-1,-1,0.916666666666667,-0.583333333333333,653.347023432247,520.402763475353,654.111536893341,748.884129318081,694.263745453954,625.214886149691,589.513980009228,530.139460964485,523.915130630241,548.953193705516,516.273156074118,571.080941738652,606.881747355504,609.385669824453,734.987728391945,581.343733314129,592.576528954851,623.468504343303,588.542309145261,580.150308767489,685.719980834057,575.728351496191,646.378669707255,603.560324912218,634.124983524208,696.683539392103,624.24917769175,731.44568019525,554.429012574726,651.113817376279,542.554973725913,526.924653732269,518.410772058668,594.377453545036,519.711092822064,530.710666455334,567.872521417187,626.547766455568,610.065616866596,645.558996883774,562.168175341772,656.137643291309,636.484567042614,729.361376527301,726.276051384325,617.434518990993,742.057378293864,563.119328477469,683.885869777126,577.568746329624,695.142867735286,580.921752477445,519.575986515064,641.141109473607,703.816051671186,666.576255181561,585.189861070755,721.163780006734,669.223340404391,602.998185492008,10,0
0,0.392575440000201,0.317050239999844,2345.02325596,2345.29845884,2345.96468564,2345.94799116,2346.6970554,2347.12322808,2347.08963084,2347.40668108,2347.40668108,2347.40683604,0,1,711.450521920407,-1,1,0.266666666666667,8.73333333333333,672.114058287927,819.632521128964,632.561670456631,642.277866635189,715.643284095112,663.26925576151,644.669992780394,669.629741271417,631.44290052904,618.735867163156,757.411354212906,740.345994892339,605.89771749039,696.025253701847,673.289077945715,596.506950393414,786.72110901408,736.041601949726,687.416635238974,671.765318589732,651.208468595817,723.746106239775,601.104691181864,703.225322138862,814.795862852056,702.461354418462,814.588979353112,782.877087442101,792.093943105417,695.643897600883,602.66071279744,772.107083131666,831.510306825242,633.786953991094,834.273313843975,670.244642059656,628.648004449002,763.460149292535,705.913781893052,589.382671198771,711.544179864213,682.853379692196,804.444210416257,789.087290547689,636.513686595064,748.852496773836,750.829469353624,741.63538644696,809.091959856999,682.810860774009,821.930221360161,731.494022404926,623.471102963215,615.696710306228,677.965223331924,599.32439435441,776.680773398186,762.972870127865,829.218068707238,728.221446804723,9,0
1,NaN,NaN,2347.40683604,2347.70680608,2348.14828776,2347.85632792,2348.88065572,2349.3066958,NaN,2349.59013252,2349.59013252,2349.590245,0,0,454.274739039796,1,-1,1.56666666666667,-8.06666666666667,467.588456061784,499.454915659786,348.708726920452,523.702288319181,513.018970849548,535.438565382882,519.097006187115,460.976126042087,470.647139737897,350.401474639284,525.739635046867,343.193306985985,408.302852796771,387.191642672973,352.487819559954,368.76505558647,364.373245366486,438.629258891262,461.139779012483,436.290043329035,415.992330070198,362.009596126812,508.577018847133,551.549648488473,543.304728187619,375.564283596562,488.809762217591,479.298661268866,474.375166467579,385.110612547626,499.346853317891,482.840149875455,415.000314285269,351.806458618478,332.167204684973,393.598232937724,475.29073578589,505.767337869841,373.673600821635,460.003306557403,421.920595098251,474.465057432096,481.032907114789,504.84170314236,400.610887074867,466.040052810592,474.310811602063,576.847239612269,502.643857707725,344.518633679745,492.348568820342,526.983944118561,539.680090655805,575.455954872701,378.282138420233,333.470772844428,377.201330990621,569.842018347227,555.599000058943,468.447137317215,0,0
0,0.143072400000165,0.566581879999831,2349.590245,2349.88991528,2349.98142128,2350.4980408,2351.2302524,2351.65655264,2351.3733248,2351.93990668,2351.93990668,2351.94001232,0,0,711.450521920407,1,1,1.56666666666667,10.5666666666667,651.50366999223,715.015643427433,626.276352730358,759.452562819527,716.358246688753,649.03987915255,625.016525958442,602.673871707397,800.459878672459,637.850416482777,632.839573588746,599.441051781285,691.653110728352,635.534654231796,832.209150270572,655.641031856277,703.406400716671,681.427249965481,682.188595717778,659.026871532184,639.068145744775,802.365984237615,659.476311304577,790.838075244831,665.121486893704,650.760115039585,799.177222076113,789.184061434438,765.697888639202,809.92151433009,671.845511373419,727.949360384973,811.317489449859,633.425192272618,760.579817997007,673.753984108108,750.085324669167,673.034096348196,744.528785522908,745.947057867837,694.091874843329,821.397598311228,692.703614817108,683.681448025509,805.973851921433,602.063835261816,660.182756267741,638.313126384145,784.294993897528,833.17575357823,746.100297382895,706.600449800022,793.572754321163,617.964873561711,691.231580291659,804.814538047024,829.531418506295,777.364189244542,725.652223115522,659.847838494821,4,0
1,NaN,NaN,2351.94001232,2352.24018024,2352.51491992,2352.66471172,2353.39692848,2353.82324012,NaN,2354.10734008,2354.10734008,2354.10743912,0,0,711.450521920407,1,1,1.35,10.35,785.951058479823,760.612322056209,685.075908034168,802.698974681711,706.681443644396,802.093476849459,791.042980188978,831.149017082269,744.466618289004,758.23232625471,688.048870082972,803.344793928675,653.734606620567,706.154236580548,617.452236923238,764.939516201632,648.873888476301,719.645778349778,605.886360798813,638.994690510551,590.443397911858,773.518095057459,703.872114127604,650.125978227999,760.277510376658,725.80914048898,635.75837843136,805.503559068065,588.566481659489,765.56537634993,645.861530652553,800.67593808463,675.087939913432,832.268560890434,668.824433942265,741.844658452816,822.156030871401,731.922962839907,721.7105681994,714.549906775929,657.477404031482,750.010926374498,743.556321261613,801.894463097621,744.166700758183,791.751058900539,643.974485039861,668.930874949491,621.538882459593,759.199833344868,633.581024625195,709.873155303059,684.426157491605,642.514593873028,796.992016459629,766.607002404945,605.473386173329,641.226260987867,637.868612461402,809.75098052367,0,0
1,0.417839160000312,0.250223839999762,2354.10743912,2354.40666444,2354.40675628,2354.639744,2355.37198176,2355.79824192,2355.78982092,2356.04004476,2356.08174188,2356.0818816,1,1,540,-1,1,0.7,3.3,637.656956603513,586.766016143323,538.739821722997,631.954673275561,596.700885704316,650.334770559939,496.511668516123,424.491768880419,658.452291527856,454.627846316674,505.778696448935,541.474713999681,645.452269909508,435.466500129805,592.121144158677,652.731512394052,543.940793274901,577.501020443087,555.360632492466,641.677318416679,557.810335737885,616.010320172122,618.708097352193,502.759224917554,659.908048646656,599.407657245815,617.428668407372,513.800232671229,605.734750605174,420.221639282135,635.731005153735,420.440608206729,586.181236484685,629.316492940012,585.83236467122,455.533248102748,633.323276490695,600.357971704267,519.765013849881,450.621689243267,485.264445677539,617.055810529611,657.169798562602,544.071482429401,419.372104475202,513.22763531627,622.960914350768,618.61023313689,464.600436727649,624.822448716804,620.522487537878,464.282322203257,603.346966154414,658.716201517423,653.199752177444,605.874206772809,605.096603045846,502.749842307794,562.117076735001,449.222355426709,10,15
0,0.48423868000009,0.225219039999956,2356.0818816,2356.34834176,2356.78150872,2356.58142552,2357.5138594,2357.93989528,2357.99809808,2358.22331712,2358.22331712,2358.22339636,0,0,711.450521920407,1,-1,2,-1,707.40568479613,690.651093372246,613.892884125519,701.083460997806,725.093478075125,754.796962913289,806.09421776877,624.954418931522,822.15176686779,663.522470457997,780.197838436389,656.905499337168,749.281420986162,690.388073363878,626.570823815361,679.995560740715,761.002526868556,645.267141836335,609.940900940523,617.028806032502,712.611575823514,743.247237108483,659.932662800036,647.978512209397,810.984110635544,652.302210755082,609.367120835548,799.70436974327,716.699921877944,677.404581293139,812.585578682918,763.518345632421,827.672151780923,742.166912672609,730.853656825493,625.662309625264,782.105211899092,762.6893089923,745.732205083373,618.979900036859,618.778366427746,815.897038182167,760.762162370184,812.691800691802,766.761612352732,732.157816134247,636.140391577141,658.249793211418,619.038157526581,761.693175370457,755.155477447096,711.315354864401,823.018747282363,793.579592483447,775.502404407068,626.022898185366,591.777320555406,789.612456162792,803.93333746927,718.488871077957,11,0
1,NaN,NaN,2358.22339636,2358.49811624,2359.12333296,2358.63142696,2359.85583328,2360.28159856,NaN,2360.56534512,2360.56534512,2360.56547584,0,0,454.274739039796,1,1,2,3.5,395.179026568244,390.671012623723,351.018519198162,564.506423710583,450.530167085,339.49797090943,334.010313190979,435.799088413739,446.994768523519,529.129643886328,488.226293854719,403.751176590407,479.13959823734,362.602600200249,478.170681961383,439.867162792782,489.757227160897,346.550606190815,507.060226214003,507.442129537377,402.564135024745,505.147684585041,557.186042749278,488.631548637806,490.931100607649,442.381416059978,476.243320972838,491.274209949602,430.277132898802,396.554922188422,536.495599974648,488.162897575262,400.623214452613,369.980798455818,527.463389872389,343.609876773056,563.771772243106,541.845998675486,393.499771310865,359.425958342133,371.416237442372,485.390807304778,459.614880336152,576.934992086172,501.483176993302,336.286191793004,445.781606429303,531.240087147293,439.447801007475,534.905975071676,498.417695540972,380.93424351062,526.243811696697,567.329379144836,561.255668510205,471.914900668334,456.381755741203,508.586783552749,481.33035356611,462.339406710982,0,0
1,NaN,NaN,2360.56547584,2360.83998524,2360.84006964,2361.16487928,2361.89725936,2362.32328312,NaN,2362.6067826,2362.6067826,2362.6069132,0,0,625.725260960204,1,1,0.916666666666667,7.41666666666667,693.31355614185,673.528143756923,748.792949277992,597.781295895247,702.053461577583,594.055628843948,553.823672898537,744.83841276675,540.176426098248,634.455666768204,594.529719930163,608.722242308159,554.460550819921,689.85121991606,701.531446463828,670.114216818153,598.79513705049,586.192811307909,616.923493475226,527.373727180967,717.328334569211,603.795172635105,676.281006724845,519.813903164695,624.056347504248,665.215271636343,563.711222353245,691.743286050007,671.078316039694,611.091842755785,592.315524751904,650.367701025204,670.601395635813,534.569115093723,658.830490512867,601.23066672699,506.435685765879,528.336311656342,734.425681235116,639.737419921166,629.417410320183,549.903627843875,681.617483972984,536.470585036238,659.83260812453,694.024724125483,604.891768528402,562.909979168041,585.875099255068,636.653943289925,627.121631365952,650.233974790261,537.240641662232,549.15088312916,658.545930029357,636.389184487692,502.993735220809,631.286904140001,625.750874745883,645.16726569213,0,0
0,NaN,NaN,2362.6069132,2362.9071014,NaN,2363.25650016,NaN,NaN,NaN,NaN,NaN,2364.63899072,0,1,368.549478079593,-1,-1,0.483333333333333,-8.51666666666667,477.60067029971,464.946145770886,272.090020125142,376.139375824802,446.961079337113,480.844039588035,257.430868333975,306.270208966793,346.143668209806,353.927808007454,393.997262365716,477.975850414932,478.812487573207,452.691418388259,346.296750051779,461.257701277191,435.752813707241,410.120190178581,412.45471759264,394.333444898272,282.293796692565,249.21271565382,406.115951713139,318.944752685897,463.526887425181,293.1401543506,335.319934713446,487.064925917966,476.133919145684,371.715475903053,487.116349876035,443.354729097357,362.710231022698,307.387661741349,253.49090746285,452.448853897537,387.837769797857,433.936346747578,319.947566456422,318.425348341575,341.476669524136,263.710034237338,361.600889361385,488.359330085156,391.969531637129,417.727053511203,374.325200594019,422.835230379312,260.243029426526,315.973095939826,247.257336498216,246.470862075253,379.31218056001,432.446032850654,350.410185226506,253.235212151838,265.52954327277,419.741094758551,435.914005546222,315.13813730268,0,0
1,NaN,NaN,2364.63899072,2368.03991028,2368.72345844,2368.28986924,2369.4556254,2369.88196764,NaN,2370.16532708,2370.16532708,2370.16542276,0,1,368.549478079593,-1,-1,0.05,-8.95,339.717190281981,416.831532594379,404.095679649924,413.827516978177,479.982295629624,279.040559808878,466.705917549762,278.830646481691,375.680948698387,441.748432632123,460.869407296645,247.769288060969,245.95641283619,377.242340893492,385.913239994187,461.680331277759,396.902400103508,351.880763416751,393.695430615811,490.814655404621,491.91087310906,428.762470739475,303.371669589827,414.488954883372,362.092303209579,351.654343001147,313.304023144905,389.18672701844,261.865484526701,409.935872829894,291.826263682536,321.527851080511,452.816288633911,448.429276404771,311.168245856453,470.115883597872,291.292694816114,340.188013089385,491.473536357494,317.51639949881,317.364430484619,298.176775871324,279.839140458947,351.426366614259,355.828760853648,245.173226618282,269.303401572952,473.955041056196,419.627108219678,491.910081189139,262.656496541592,252.079962729149,289.920911243314,412.606642833576,398.003983353713,265.607822921708,396.726011328414,464.067409448872,310.559242185117,246.75383439458,0,0
0,0.434443359999932,0.27518259999988,2370.16542276,2370.44008432,2370.44016356,2370.65658496,2371.38880412,2371.81540688,2371.82324748,2372.09843008,2372.09843008,2372.09851064,0,1,368.549478079593,-1,-1,0.916666666666667,-8.08333333333333,379.67849895598,378.502648426326,279.011056307782,360.348176573624,390.156414285939,278.615826847368,341.412766830505,296.416110553321,341.014981443908,264.006291762323,474.540392897834,481.406521701115,467.868374802261,389.386419841145,403.191423760603,471.01279475496,276.5758503438,441.936076232265,289.029921222888,336.511985110032,382.053872974211,246.973905084658,373.656250645577,251.685623174733,409.203936032405,464.560079186141,464.096402574714,245.205789350993,357.75194351594,423.675475203917,254.26706676652,443.854244210811,250.313619532638,449.091506774012,268.029947112978,329.348021065781,378.408448781356,315.766725665909,488.46401755244,276.15054794236,466.590471390116,484.574399695057,321.320001024533,428.088699148781,280.519076983549,356.291897090983,461.996933245748,390.038932055215,259.959812766582,284.460718017005,414.397568188137,384.937965913599,484.265214452393,317.022790172225,335.845791562829,353.17207655223,432.750457550178,313.038524082716,322.390765970396,344.363641444754,10,0
1,0.41730779999989,0.241936800000076,2372.09851064,2372.4150474,2372.83176528,2372.61493048,2373.56430448,2373.99019948,2373.98161228,2374.22354908,2374.27358408,2374.27369032,1,0,625.725260960204,1,-1,0.7,-2.2,616.016854409364,667.543801772516,544.971953729001,504.77966270089,695.310293640064,511.268204578296,725.161879673922,537.364926018473,652.199944364059,744.46909928144,748.442443088263,541.400855349018,504.719944937644,538.623646974857,740.302739175001,606.674623341693,590.980842816333,536.379197537889,601.736338824452,607.47570783744,661.968076131463,587.037430081002,721.671407998304,673.352836488292,554.719740806508,715.633361601833,746.795326104121,584.185329012158,679.541401849263,564.792317921166,740.50901498975,628.057351192965,504.082595520827,650.86608734917,667.015170341986,538.712846264058,537.356848144173,718.056367950379,676.597573191374,703.333918327551,593.207361001407,510.622620949758,635.818130398794,549.265368119622,515.771782299832,575.244571961542,588.194377435695,591.677284087785,694.195831249015,722.471224101344,712.17485695512,643.882289193942,666.445529735204,617.504680975226,679.766181600031,703.051243566035,733.490999897091,571.116306409406,667.22004102094,740.137252252592,9,14
0,0.550928000000113,0.158528399999796,2374.27369032,2374.57381444,2374.95668244,2374.80666564,2375.68903528,2376.11520424,2376.23996328,2376.39849168,2376.39849168,2376.3985702,0,0,454.274739039796,1,-1,0.05,-6.55,365.365936839816,498.844803268263,473.887200786455,388.13724549006,471.032220693633,504.444775904189,430.814934150275,414.772309694866,394.412151809982,508.245078147125,542.168140321763,474.03618346303,567.30525330888,535.206318714709,443.287377789998,427.412952262651,550.066472053888,424.862235629752,501.626854273804,399.940993913685,350.032501526326,555.672419492894,428.103235302951,540.628710756576,439.100185465789,388.322746427976,344.122831417035,408.392145215639,368.644357129562,503.867044934623,492.801571748818,454.459508858856,387.40109531108,438.671989601698,443.695000775835,533.987267898268,560.370061727811,408.006626175822,487.466913420716,342.151616650373,466.35934978239,423.867309161055,338.60488645378,501.494965876087,424.810700311888,541.688379167877,374.45045472277,468.409310589509,340.220977568339,438.723355263336,551.129191944611,528.651225178823,381.023481197131,398.855213905617,420.747269874115,437.029607498492,442.992139487989,340.334591890265,459.006387617337,433.193126737255,12,0
1,NaN,NaN,2376.3985702,2376.71555012,2377.1651022,2376.86500488,2377.897393,2378.32353796,NaN,2378.60702712,2378.60702712,2378.60713408,0,1,368.549478079593,-1,1,1.13333333333333,-2.13333333333333,417.712342234726,443.290956711692,246.83689901757,251.970611038462,259.403233108204,265.720306853786,289.574506078384,307.971751561071,320.842774547477,403.377445771555,410.794061428185,436.126958218181,297.713300286721,448.48608367235,447.220707868148,384.492977418773,452.807594409323,319.341436476087,408.523707556466,360.637897825785,309.347403209245,352.664985362832,470.92705747592,258.79032072856,486.688465593026,355.729833140625,257.736313968287,270.981113799519,362.41531387136,296.877232808331,388.446067486693,440.434835189162,490.979430405007,342.635475978535,357.5493402551,356.447459316922,293.264084190555,405.309539323531,279.015640505602,422.030567911076,340.824153509915,364.278048255968,483.472411771754,313.020155260873,427.980018702794,269.556345731556,353.791247875168,471.16521843173,444.950508875121,445.189760340411,321.097633293165,461.082108905101,315.418900518877,330.792615902854,475.781175647567,481.325056765157,417.482552329488,425.317100807862,272.477936747592,463.760530678318,0,0
1,0.409473400000024,0.200299640000139,2378.60713408,2378.90693684,2378.90702088,2379.11508928,2379.84720716,2380.27355984,2380.25668056,2380.4569802,2380.55688316,2380.55696312,1,1,711.450521920407,-1,-1,2,3,750.881602529247,647.959035463436,715.546424440081,798.87978932181,721.534051325397,762.135627559861,615.254594585129,618.688509593166,742.423787342095,738.656967807752,595.431319075658,751.604071361328,739.583099690117,594.045808399374,788.188500860132,613.383642708273,811.76081214106,661.395659205497,831.159991628508,651.031919885842,717.272079695545,813.047589102682,751.312931128014,590.631169128598,723.513096986959,746.169046527425,619.176898008277,647.793253954238,715.176766772725,721.007516823216,675.211103391066,793.301366222724,652.406167694057,791.645582769857,588.74050785761,639.824961395401,684.810251927892,601.887042915373,666.585809595937,757.551386502604,711.035255516911,800.511334586451,683.556305241585,808.983799830743,726.300550292838,791.699390696709,789.764684241375,789.88577006236,607.21516337274,772.149284711849,646.840026530916,616.705121838923,773.19875263773,786.066685701396,824.343573929679,667.44214501193,814.372479044326,727.566154365966,699.430126846597,785.001659728598,9,13
1,NaN,NaN,2380.55696312,2380.88216076,2381.4067606,2381.01505208,2382.13915652,2382.56527688,NaN,2382.84964396,2382.84964396,2382.84974372,0,0,368.549478079593,1,1,1.78333333333333,0.783333333333333,475.026309586116,311.389529106417,368.537390458118,310.416126061827,308.292306576374,391.660561954718,261.992331249404,309.891538112963,298.176710499226,261.428030136728,459.695154462076,408.593975277572,274.522356204309,345.391931032425,280.89057316079,258.020694697473,479.62661584886,261.2958996705,279.7972046547,260.520290955614,352.139839247379,474.409215514376,465.163475593641,466.434026224298,387.657391440843,388.967897119706,360.743882282992,277.246661052623,429.120810940037,486.136056913522,273.203919064682,364.008830354969,434.526065624948,328.58215314496,393.642061769529,380.655279296475,277.404991369954,391.506467566784,271.821502675514,367.895370130493,401.119141724573,394.533391042217,311.398965610467,327.231387146553,285.484167624299,298.943756357809,284.503736276992,349.706795109203,251.017150170514,447.932764159142,410.032224678263,354.604956696373,271.171491139734,247.300839462131,465.019318041967,291.354813053501,325.961809805184,417.935465974161,278.896516886783,381.820713422732,0,0
1,NaN,NaN,2382.84974372,2383.14843936,2383.14852328,2383.32339532,2384.05558304,2384.48242028,NaN,2384.7652276,2384.7652276,2384.76531392,0,0,625.725260960204,1,1,0.483333333333333,6.98333333333333,574.301370894396,731.222578796264,595.727292563806,513.068674341356,707.884495350822,554.841790385807,518.514836243659,566.28485297111,735.623047199059,710.519732542873,636.836444407258,599.602423500293,555.533740694145,535.157739388917,729.593971481693,685.27245140457,685.700949429494,639.770936959663,694.41813802104,727.791129461286,557.106021815958,528.88771851127,623.389312570328,558.799085739988,746.684177526126,524.297329803455,592.761741131336,604.160004088997,701.559529174536,642.39030431866,597.520408675814,586.348005998501,595.83219346428,629.775363848791,648.951118298202,562.663331863258,608.209340949176,672.077458198147,738.114253064071,576.365815983958,534.213576631509,664.737401709834,739.138915305073,508.040468439995,515.814457053594,727.0327559855,705.947157058811,665.855032912904,537.619609564335,595.664513687965,727.901459013087,618.961062948384,506.382376834042,536.7941697376,640.657206973804,653.859553285813,728.240974085149,603.459992248975,661.902866647634,602.140637586448,0,0
1,NaN,NaN,2384.76531392,2385.06557124,2385.2151508,2385.1984724,2385.94747652,2386.37361392,NaN,2386.65720784,2386.65720784,2386.65731636,0,0,454.274739039796,1,1,0.483333333333333,1.98333333333333,507.745384995609,489.552795114912,477.149662283641,368.065763513799,468.639239244863,444.694246658388,409.860835525449,416.85147686911,388.329464912324,517.530971896123,417.711084648296,416.371976059482,522.562428782973,522.943378385394,427.317455510289,568.161086832808,440.945010999978,416.739530175676,350.229728906068,545.883522875877,568.763687945039,405.808077275188,419.39662270689,332.637122846224,374.9137869647,576.686142276048,394.735139789701,408.583325095702,479.660519338389,512.132893567775,404.856898792153,398.39161084067,473.169487147978,541.264821408555,347.227202175421,338.390589918092,338.257733203489,562.353558632706,562.287511233968,504.251230537353,489.416525202029,405.446298178348,364.08506210093,564.192413855203,360.91254754039,433.511621561767,335.246547297067,410.977866367753,419.678783572275,522.816448855397,482.811037606638,365.347631728073,477.954561519301,526.872506837851,562.234940837848,340.492441269777,484.552976122646,376.265270357847,552.823361184488,465.075380182641,0,0
1,NaN,NaN,2386.65731636,2386.93178628,2387.14845048,2387.19845448,2387.93064364,2388.35724208,NaN,2388.64029936,2388.64029936,2388.6403882,0,0,454.274739039796,1,-1,0.483333333333333,-6.98333333333333,360.418706009123,385.530833561157,533.499571471934,367.731592468309,362.097301586298,560.136377798732,539.175440316945,340.964363877305,346.751172138968,340.867557722146,445.516814164634,498.692863843641,528.93050009233,506.375756533726,426.261225402845,373.516590369484,501.510373920963,470.812338898405,423.434992385861,451.791657096401,557.581972496502,381.444608952813,382.775845650652,499.588883541424,520.851601428809,383.324701337589,450.094642776669,391.55080166278,454.551186524329,524.972220849674,439.65434161582,463.316109528393,370.648907139798,483.173984803934,560.454764890573,403.088979459445,459.353678453345,546.571157336395,499.520778258092,430.416980062013,352.639090642268,541.426100952619,457.633637624893,576.967702120854,441.174353267703,388.386635240526,462.136579756291,378.542198754455,448.537149823705,528.369377092189,562.594498964047,510.42324819861,433.936766296766,386.816846423021,497.282826471611,423.836622249552,502.661793224582,412.345787022754,433.831350168067,343.947942977314,0,0
1,NaN,NaN,2388.6403882,2388.91561604,2388.91570764,2389.49016444,2390.22236788,2390.64862744,NaN,2390.93352252,2390.93352252,2390.93368108,0,0,454.274739039796,1,1,0.266666666666667,1.76666666666667,383.582201707992,432.83615612337,384.10520134662,488.954828541029,385.002150949468,471.612085048317,363.056898764346,545.363343772033,422.425694144391,410.339473885402,379.139389853085,544.73237572442,518.48106473826,341.601307462187,402.853137279046,544.61308116161,540.927804658078,423.110276713297,412.595798347923,514.134871007083,502.702171680663,433.254908811476,379.998518970394,489.5468584302,488.138707647451,484.240969202259,465.556123159708,465.237435589881,543.976883436805,554.53500528476,460.266722427339,420.803255694164,358.537354539223,337.767130661053,510.969863223361,386.879738212708,408.898914757042,503.146816284683,470.469065245394,544.357899033569,505.150610398996,519.532367001144,522.158528384899,480.022249110463,537.437947024329,486.345081678301,553.026798972146,559.096167254718,422.576733659412,341.850641342291,331.517977523622,445.255090793256,560.430791847639,373.2244792472,345.761708163917,535.830142996721,560.729637072804,421.728913584839,451.893768685473,537.133632859994,0,0
0,NaN,NaN,2390.93368108,2391.20697224,2391.2070678,NaN,NaN,NaN,NaN,NaN,NaN,2392.93927976,0,1,711.450521920407,-1,1,1.13333333333333,7.86666666666667,798.261278132468,649.243935935374,824.279830225728,785.263918999939,773.279466375266,644.20703963784,796.257544966892,804.861357231345,701.210568247319,726.55561976382,808.776902270514,670.751203004892,654.901707351948,734.199561041635,804.886739131651,787.094753359791,734.298187942498,597.87739599644,601.283673283373,739.033427356658,705.954802611175,766.161275732827,735.862472660325,791.576160718469,609.4661243492,760.557979138015,814.658704069952,590.41886126076,685.561997770713,602.236095047007,763.05941537072,719.382206499985,608.005505467487,800.712404168593,756.114202423752,799.725095503139,738.593749683701,753.18073572403,807.433608686708,782.538736210494,815.597372470061,677.976224413827,737.089946688282,654.424494749558,631.292792459941,711.564965760274,598.634011759749,762.280258202567,682.50815935317,685.625792888656,613.751677823143,755.67714475769,598.300652822195,632.634111800216,713.463012798055,724.442835164623,829.462174884177,672.651577710209,623.344531870391,654.74204006263,0,0
1,NaN,NaN,2392.93927976,2397.93209208,2398.4320252,2398.11524912,2399.16425288,2399.59047068,NaN,2399.87384428,2399.87384428,2399.87393396,0,1,711.450521920407,-1,1,1.78333333333333,7.21666666666667,649.457273054431,812.043521837311,614.524137549251,663.42679802912,702.553266471607,642.240151859245,606.985081405722,752.007647744314,741.783957156894,730.911150988694,821.493448572851,736.658070749478,682.93184312026,717.465441563542,790.185723934549,714.047799207946,667.274068071249,762.858277055215,694.974794039304,660.581746072771,803.896439243315,691.848201477721,668.027910564066,642.845300414995,680.963073917441,833.113490406649,699.861653720304,696.686103143724,611.031665296102,691.421110891791,662.499994377709,834.509397961038,738.722351508616,597.432324206852,770.693660614727,763.849409551741,754.107809576206,707.823560899403,748.692969593014,829.602513114903,624.133544146147,725.951541161815,707.301570220549,812.457942651419,829.938662890436,798.454934668351,623.792058386428,737.961341318168,692.038677441502,808.415232961915,628.412342115967,769.862093745606,605.49472397934,626.711035439598,807.047362307363,767.215051426996,751.019039085674,760.300343801831,628.628854106191,671.599422166146,0,0
1,NaN,NaN,2399.87393396,2400.20713284,2400.34866456,2400.59031164,2401.32245916,2401.74875868,NaN,2402.0322782,2402.0322782,2402.03236644,0,0,711.450521920407,1,1,0.05,9.05,713.854100578815,649.487146474723,748.675379736692,804.898972355756,803.99428678504,785.196846980451,723.896790142773,627.933811371633,694.95377393072,599.391505344068,694.437319169622,831.807640819403,772.978153745775,790.186643599107,651.636854103926,670.560624804869,811.392881075837,713.187580679236,725.359227945234,790.487589401086,755.116342789897,810.263937957989,794.635423516467,637.313273582738,642.467785766244,731.152157318928,827.066630505756,640.584541952039,716.030085423851,594.79875866987,755.857096626029,827.849258037174,778.462531365293,610.076754717695,595.450054862233,795.913315504525,625.017035470408,636.011633947728,827.556621421023,745.552248295933,742.353812450973,754.733921035516,719.50119717146,599.45630724635,603.788140429781,793.757722129273,746.292487144676,639.168569629598,620.139965036303,720.644515125181,793.011171345466,625.947286582073,698.620005974955,769.542265896024,688.872763953642,742.752562572493,594.652019966095,682.093342812622,736.070200651575,604.367659107635,0,0
